name_list,address_list,maps_url,place_id,name_google,address_google,phone_local,phone_international,lat,lng,opening_hours,rating,total_ratings,website,business_status
ZUS Coffee – Centro Mall,"Lot GK105, Ground Floor, Centro Mall, 8, Jalan Batu Tiga Lama, Kawasan 16, 41300 Klang, Selangor","https://www.google.com/maps/place/ZUS+Coffee+-+Centro+Mall/@3.0528382,101.4602805,17z/data=!3m1!4b1!4m6!3m5!1s0x31cc536599084f6f:0x3c0855d3d3647efd!8m2!3d3.0528328!4d101.4628554!16s%2Fg%2F11vl4kq8py?entry=tts",ChIJb08ImWVTzDER_X5k09NVCDw,ZUS Coffee - Centro Mall,"Centro Mall, 8, Jalan Batu Tiga Lama, Kawasan 16, 41300 Klang, Selangor, Malaysia",012-816 1340,+60 12-816 1340,3.0528328,101.4628554,Monday: 9:00 AM – 9:40 PM; Tuesday: 9:00 AM – 9:40 PM; Wednesday: 9:00 AM – 9:40 PM; Thursday: 9:00 AM – 9:40 PM; Friday: 9:00 AM – 9:40 PM; Saturday: 9:00 AM – 9:40 PM; Sunday: 9:00 AM – 9:40 PM,4.3,48,https://zuscoffee.com/,OPERATIONAL
ZUS Coffee – Lotus’s Klang,"Lot GK14. KS 6, 3, Jalan Batu Nilam 6, Bandar Bukit Tinggi 1, 41200 Klang, Selangor.","https://www.google.com/maps/place/ZUS+Coffee+-+Lotus's+Klang/@3.0060346,101.4362219,17z/data=!3m1!4b1!4m6!3m5!1s0x31cdad76db4cffa5:0xfce8ff85c2985716!8m2!3d3.0060293!4d101.4408353!16s%2Fg%2F11l5df8tbn?entry=tts",ChIJpf9M23atzTERFleYwoX_6Pw,ZUS Coffee - Lotus's Bukit Tinggi,"Lot GK14, KS 6, 3, Jalan Batu Nilam 6, Bandar Bukit Tinggi 1, 41200 Klang, Selangor, Malaysia",012-816 1340,+60 12-816 1340,3.0060293,101.4408353,Monday: 10:00 AM – 9:40 PM; Tuesday: 10:00 AM – 9:40 PM; Wednesday: 10:00 AM – 9:40 PM; Thursday: 10:00 AM – 9:40 PM; Friday: 10:00 AM – 9:40 PM; Saturday: 10:00 AM – 9:40 PM; Sunday: 10:00 AM – 9:40 PM,4.4,43,https://zuscoffee.com/,OPERATIONAL
ZUS Coffee – Pavilion Damansara Heights,"Lot 2.13.01. Level 2. No. 3, Jalan Damanlela, Pavilion Damansara Heights 50490 Kuala Lumpur.","https://www.google.com/maps/place/ZUS+Coffee+-+Pavilion+Damansara+Heights/@3.1450952,101.659739,17z/data=!3m1!4b1!4m6!3m5!1s0x31cc491ea0513cf9:0x39d58dd0721a483c!8m2!3d3.1450898!4d101.6623139!16s%2Fg%2F11vkbvzll6?entry=tts",ChIJ-TxRoB5JzDERPEgactCN1Tk,ZUS Coffee - Pavilion Damansara Heights,"Lot 2.13.01. Level 2, Pavilion, 3, Jalan Damanlela, Bukit Damansara, 50490 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",012-816 1340,+60 12-816 1340,3.1463933,101.6631202,Monday: 8:00 AM – 9:40 PM; Tuesday: 8:00 AM – 9:40 PM; Wednesday: 8:00 AM – 9:40 PM; Thursday: 8:00 AM – 9:40 PM; Friday: 8:00 AM – 9:40 PM; Saturday: 8:00 AM – 9:40 PM; Sunday: 8:00 AM – 9:40 PM,3.6,47,https://zuscoffee.com/,OPERATIONAL
ZUS Coffee – Shaftsbury Square,"Level P1-23, Lot 2350, Shaftsbury Square, Cyber 6, 63000 Cyberjaya, Selangor","https://www.google.com/maps/place/ZUS+Coffee+-+Shaftsbury+Square,+Cyberjaya/@2.9233847,101.6593816,17z/data=!3m1!4b1!4m6!3m5!1s0x31cdb78c7384784d:0x94b041f9489ec94c!8m2!3d2.9233793!4d101.6619565!16s%2Fg%2F11vc0spfvk?entry=tts",ChIJTXiEc4y3zTERTMmeSPlBsJQ,"ZUS Coffee - Shaftsbury Square, Cyberjaya","Level P1-23, Lot 2350, Shaftsbury Square, Cyber 6, 63000 Cyberjaya, Selangor, Malaysia",012-816 1340,+60 12-816 1340,2.9233793,101.6619565,Monday: 7:00 AM – 10:40 PM; Tuesday: 7:00 AM – 10:40 PM; Wednesday: 7:00 AM – 10:40 PM; Thursday: 7:00 AM – 10:40 PM; Friday: 7:00 AM – 10:40 PM; Saturday: 7:00 AM – 10:40 PM; Sunday: 7:00 AM – 10:40 PM,4,194,https://zuscoffee.com/,OPERATIONAL
ZUS Coffee – SS2,"No.5, Jalan SS2/67, SS2, 47300 Petaling Jaya, Selangor","https://www.google.com/maps/place/ZUS+Coffee+-+SS2/@3.242847,101.674174,17z/data=!3m1!4b1!4m6!3m5!1s0x31cc4768b110b777:0x7359809344fffc9d!8m2!3d3.2428416!4d101.6767489!16s%2Fg%2F11l36g78h7?entry=tts",ChIJd7cQsWhHzDERnfz_RJOAWXM,"ZUS Coffee - SS2, Petaling Jaya","5, Jalan SS 2/67, SS 2, 47300 Petaling Jaya, Selangor, Malaysia",012-816 1340,+60 12-816 1340,3.1185521,101.6230091,Monday: 7:00 AM – 9:40 PM; Tuesday: 7:00 AM – 9:40 PM; Wednesday: 7:00 AM – 9:40 PM; Thursday: 7:00 AM – 9:40 PM; Friday: 7:00 AM – 9:40 PM; Saturday: 7:00 AM – 9:40 PM; Sunday: 7:00 AM – 9:40 PM,3.8,86,https://zuscoffee.com/,OPERATIONAL
ZUS Coffee – Sunway Velocity Two,"Lot VS1-G-01, Sunway Velocity Two, Jalan Peel, Seksyen 90, 55100 Wilayah Persekutuan Kuala Lumpur.","https://www.google.com/maps/place/ZUS+Coffee+-+Sunway+Velocity+Two/@3.1281805,101.7225535,17z/data=!3m1!4b1!4m6!3m5!1s0x31cc37e89c559ab5:0xd885a5f6409394cb!8m2!3d3.1281751!4d101.7251284!16s%2Fg%2F11vkbw5b9w?entry=tts",ChIJtZpVnOg3zDERy5STQPalhdg,ZUS Coffee - Sunway Velocity Two,"158, Jalan Peel, Maluri, 55100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",012-816 1340,+60 12-816 1340,3.1276273,101.7257092,Monday: 8:00 AM – 10:40 PM; Tuesday: 8:00 AM – 10:40 PM; Wednesday: 8:00 AM – 10:40 PM; Thursday: 8:00 AM – 10:40 PM; Friday: 8:00 AM – 10:40 PM; Saturday: 8:00 AM – 10:40 PM; Sunday: 8:00 AM – 10:40 PM,4.7,368,https://zuscoffee.com/,OPERATIONAL
ZUS Coffee – Kidzania Kuala Lumpur,"Curve NX, Jalan PJU 7/5, Mutiara, Damansara 47810 Petaling Jaya, Selangor","https://www.google.com/maps/place/ZUS+Coffee+-+Kidzania+Kuala+Lumpur/@3.1580898,101.6112298,17z/data=!3m1!4b1!4m6!3m5!1s0x31cc4feb053b1469:0xc1b524eafa5b39cd!8m2!3d3.1580898!4d101.6138047!16s%2Fg%2F11vc0sjbyq?entry=tts",ChIJaRQ7BetPzDERzTlb-uoktcE,ZUS Coffee - Kidzania Kuala Lumpur,"Curve Nx, Jalan PJU 7/5, Mutiara Damansara, 47810 Petaling Jaya, Selangor, Malaysia",012-816 1340,+60 12-816 1340,3.1580898,101.6138047,Monday: 10:00 AM – 5:40 PM; Tuesday: 10:00 AM – 5:40 PM; Wednesday: 10:00 AM – 5:40 PM; Thursday: 10:00 AM – 5:40 PM; Friday: 10:00 AM – 5:40 PM; Saturday: 10:00 AM – 5:40 PM; Sunday: 10:00 AM – 5:40 PM,4.5,15,https://zuscoffee.com/,OPERATIONAL
ZUS Coffee – Seventeen Mall,"998, Jalan 17/38, Seksyen 17, 46400 Petaling Jaya, Selangor","https://www.google.com/maps/place/ZUS+Coffee+-+Seventeen+Mall/@3.129277,101.6304449,17z/data=!3m1!4b1!4m6!3m5!1s0x31cc49519408b60d:0xe11c4fdb3c1aff7f!8m2!3d3.1292717!4d101.6350583!16s%2Fg%2F11vbwv9gtz?entry=tts",ChIJDbYIlFFJzDERf_8aPNtPHOE,ZUS Coffee - Seventeen Mall,"998, Jalan 17/38, Seksyen 17, 46400 Petaling Jaya, Selangor, Malaysia",012-816 1340,+60 12-816 1340,3.1292726,101.6351356,Monday: 10:00 AM – 9:40 PM; Tuesday: 10:00 AM – 9:40 PM; Wednesday: 10:00 AM – 9:40 PM; Thursday: 10:00 AM – 9:40 PM; Friday: 10:00 AM – 9:40 PM; Saturday: 10:00 AM – 9:40 PM; Sunday: 10:00 AM – 9:40 PM,3.8,56,https://zuscoffee.com/,OPERATIONAL
ZUS Coffee – SHELL Cyberjaya Autoville,"Stesen Minyak Shell Autoville, Persiaran Mutilmedia, Cyber 10, 63000, Cyberjaya, Selangor","https://www.google.com/maps/place/ZUS+Coffee+-+SHELL+Cyberjaya+Autoville/@2.9186066,101.6283142,17z/data=!3m1!4b1!4m6!3m5!1s0x31cdb7db2579c2c7:0xb97262fa9aaa89c9!8m2!3d2.9186012!4d101.6308891!16s%2Fg%2F11vbnlbx2y?entry=tts",ChIJx8J5Jdu3zTERyYmqmvpicrk,ZUS Coffee - Shell Cyberjaya Autoville,"Stesen Minyak Shell Autoville, Persiaran Multimedia, Cyber 10, 63000 Cyberjaya, Selangor, Malaysia",012-816 1340,+60 12-816 1340,2.9186012,101.6308891,Monday: 7:00 AM – 10:40 PM; Tuesday: 7:00 AM – 10:40 PM; Wednesday: 7:00 AM – 10:40 PM; Thursday: 7:00 AM – 10:40 PM; Friday: 7:00 AM – 10:40 PM; Saturday: 7:00 AM – 10:40 PM; Sunday: 7:00 AM – 10:40 PM,4.1,147,https://zuscoffee.com/,OPERATIONAL
ZUS Coffee – Cybersouth Dengkil,"No 35-G, Jalan PP 1/1, Park Place 1, Cybersouth, 43800 Dengkil, Selangor","https://www.google.com/maps/place/ZUS+Coffee+-+Cybersouth+Dengkil/@2.8685981,101.6563091,17z/data=!3m1!4b1!4m6!3m5!1s0x31cdb95d7f127681:0x4892ca8675f120b!8m2!3d2.8685927!4d101.658884!16s%2Fg%2F11vf2z412s?entry=tts",ChIJgXYSf125zTERCxJfZ6gsiQQ,"ZUS Coffee - Cybersouth, Dengkil","1, Park Place 1, No 35-G, Jalan PP 1, Cybersouth, 43800 Dengkil, Selangor, Malaysia",012-816 1340,+60 12-816 1340,2.8695522,101.6609111,Monday: 7:00 AM – 10:40 PM; Tuesday: 7:00 AM – 10:40 PM; Wednesday: 7:00 AM – 10:40 PM; Thursday: 7:00 AM – 10:40 PM; Friday: 7:00 AM – 10:40 PM; Saturday: 7:00 AM – 10:40 PM; Sunday: 7:00 AM – 10:40 PM,3.9,150,https://zuscoffee.com/,OPERATIONAL
ZUS Coffee – UCSI University KL,"Lot 6, Block G, Ground Floor, UCSI University, No. 1, Jalan Menara Gading, UCSI Heights (Taman Connaught), 56000 Cheras, Kuala Lumpur.","https://www.google.com/maps/place/ZUS+Coffee+-+UCSI+University+KL/@3.079951,101.7308674,17z/data=!3m1!4b1!4m6!3m5!1s0x31cc35425e1b79cb:0x201d173dd4b4774!8m2!3d3.0799456!4d101.7334423!16s%2Fg%2F11l2z9lpg_?entry=tts",ChIJy3kbXkI1zDERdEdL3XPRAQI,ZUS Coffee - UCSI University Kuala Lumpur,"Lot 6, Block G, Ground Floor, UCSI University, UCSI Heights, 1, Jalan Menara Gading, Taman Connaught, 56000 Cheras, Wilayah Persekutuan Kuala Lumpur, Malaysia",012-816 1340,+60 12-816 1340,3.0784599,101.7328136,Monday: 7:00 AM – 7:40 PM; Tuesday: 7:00 AM – 7:40 PM; Wednesday: 7:00 AM – 7:40 PM; Thursday: 7:00 AM – 7:40 PM; Friday: 7:00 AM – 7:40 PM; Saturday: 7:00 AM – 7:40 PM; Sunday: 7:00 AM – 7:40 PM,4.9,137,https://zuscoffee.com/,OPERATIONAL
ZUS Coffee – Avenue K,"Lot C-6, Level Concourse, Avenue K, 156 Jalan Ampang, 50450 Kuala Lumpur.","https://www.google.com/maps/place/ZUS+Coffee+-+Avenue+K/@3.159482,101.71094,17z/data=!3m1!4b1!4m6!3m5!1s0x31cc37a102b6550d:0xb0dd1c630101ed6!8m2!3d3.1594766!4d101.7135149!16s%2Fg%2F11l2yd_td9?entry=tts",ChIJDVW2AqE3zDER1h4QMMbRDQs,ZUS Coffee - Avenue K Shopping Mall,"Lot C-6, Level Concourse, Avenue K, 156, Jln Ampang, 50450 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",012-816 1340,+60 12-816 1340,3.1594766,101.7135149,Monday: 10:00 AM – 9:40 PM; Tuesday: 10:00 AM – 9:40 PM; Wednesday: 10:00 AM – 9:40 PM; Thursday: 10:00 AM – 9:40 PM; Friday: 10:00 AM – 9:40 PM; Saturday: 10:00 AM – 9:40 PM; Sunday: 10:00 AM – 9:40 PM,4,116,https://zuscoffee.com/,OPERATIONAL
ZUS Coffee – Centrepoint Bandar Utama,"LOT F103, First Floor, Centrepoint Bandar Utama, 3, Lebuh Bandar Utama, Bandar Utama, 47800 Petaling Jaya, Selangor","https://www.google.com/maps/place/ZUS+Coffee+-+Centrepoint+Bandar+Utama/@3.1375742,101.6072922,17z/data=!3m1!4b1!4m6!3m5!1s0x31cc4f5a0448c0f7:0xf57283c59e3da197!8m2!3d3.1375688!4d101.6098671!16s%2Fg%2F11vf2_0s28?entry=tts",ChIJ98BIBFpPzDERl6E9nsWDcvU,ZUS Coffee - Centrepoint Bandar Utama,"LOT F103, First Floor, Centrepoint Bandar Utama, 3, Lebuh Bandar Utama, Bandar Utama, 47800 Petaling Jaya, Selangor, Malaysia",012-816 1340,+60 12-816 1340,3.1375688,101.6098671,Monday: 8:00 AM – 9:40 PM; Tuesday: 8:00 AM – 9:40 PM; Wednesday: 8:00 AM – 9:40 PM; Thursday: 8:00 AM – 9:40 PM; Friday: 8:00 AM – 9:40 PM; Saturday: 8:00 AM – 9:40 PM; Sunday: 8:00 AM – 9:40 PM,3.7,54,https://zuscoffee.com/,OPERATIONAL
ZUS Coffee – Setiawangsa,"No 30-G (G-Floor), Jalan Setiawangsa 10 (10/55A), Taman Setiawangsa, 54200, WP Kuala Lumpur","https://www.google.com/maps/place/ZUS+Coffee+-+Setiawangsa/@3.1780307,101.7394251,17z/data=!3m1!4b1!4m6!3m5!1s0x31cc370f3fa04a09:0xe4dc9854386eb72a!8m2!3d3.1780253!4d101.742!16s%2Fg%2F11vbs8z757?entry=tts",ChIJ-xMrGGg3zDER_DuCMrsteFI,ZUS Coffee - AEON MALL AU2 Setiawangsa,"Lot G48.6, Jalan Taman Setiawangsa, Jalan, 37/56 AU2 Taman Setiawangsa, Taman Keramat, 54200 Kuala Lumpur, Selangor, Malaysia",012-816 1340,+60 12-816 1340,3.1770012,101.7504215,Monday: 10:00 AM – 9:40 PM; Tuesday: 10:00 AM – 9:40 PM; Wednesday: 10:00 AM – 9:40 PM; Thursday: 10:00 AM – 9:40 PM; Friday: 10:00 AM – 9:40 PM; Saturday: 10:00 AM – 9:40 PM; Sunday: 10:00 AM – 9:40 PM,4.7,146,https://zuscoffee.com/,OPERATIONAL
ZUS Coffee – Sungei Wang Plaza,"Lot PK-5, Sungei Wang Plaza, Jalan Sultan Ismail, Bukit Bintang, 55100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur","https://www.google.com/maps/place/ZUS+Coffee+-+Sungei+Wang/@3.1451244,101.7068631,17z/data=!3m1!4b1!4m6!3m5!1s0x31cc37223bae7627:0x847eba8d0959083f!8m2!3d3.1451191!4d101.7114765!16s%2Fg%2F11l32k4h44?entry=tts",ChIJJ3auOyI3zDERPwhZCY26foQ,ZUS Coffee - Sungei Wang Plaza,"Lot PK-5, Sungei Wang Plaza, Jln Sultan Ismail, Bukit Bintang, 59200 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",,,3.14515,101.7114298,Monday: 10:00 AM – 9:40 PM; Tuesday: 10:00 AM – 9:40 PM; Wednesday: 10:00 AM – 9:40 PM; Thursday: 10:00 AM – 9:40 PM; Friday: 10:00 AM – 9:40 PM; Saturday: 10:00 AM – 9:40 PM; Sunday: 10:00 AM – 9:40 PM,3.9,127,,OPERATIONAL
"ZUS Coffee – DPulze Shopping Centre, Cyberjaya","Lot EX-GW-01A, Ground Floor, DPulze Shopping Centre, Persiaran Multimedia, Cyber 12, 63000 Cyberjaya","https://www.google.com/maps/place/ZUS+Coffee+-+DPulze+Shopping+Centre,+Cyberjaya/@2.9216505,101.6482705,17z/data=!3m2!4b1!5s0x31cdb6fb440caf3f:0x645e35066166a591!4m6!3m5!1s0x31cdb7f10203d71f:0xc27cfeba2da5c56a!8m2!3d2.9216505!4d101.6508454!16s%2Fg%2F11n7gqcr1v?entry=tts&g_ep=EgoyMDI0MDcxMC4wKgBIAVAD",ChIJH9cDAvG3zTERasWlLbr-fMI,"ZUS Coffee - DPulze Shopping Centre, Cyberjaya","Lot EX-GW-01A, Ground Floor, DPulze Shopping Centre Persiaran Multimedia, Cyber 12, Cyberjaya, 63000 Cyberjaya, Selangor, Malaysia",012-816 1340,+60 12-816 1340,2.9216505,101.6508454,,4.2,285,http://www.zuscoffee.com/,CLOSED_TEMPORARILY
"ZUS Coffee – Sunway Gandaria, Bangi","UG-11 Sunway Gandaria, Jalan Pusat Bandar 2, Bandar Baru Bangi, Seksyen 9, 43650 Selangor","https://www.google.com/maps/place/ZUS+Coffee+-+Sunway+Gandaria,+Bangi/@2.9612955,101.7507604,17z/data=!3m1!4b1!4m6!3m5!1s0x31cdcbec7c964739:0x7bc62b0c6d489013!8m2!3d2.9612955!4d101.7533353!16s%2Fg%2F11r_x4pvy3?entry=tts&g_ep=EgoyMDI0MDcxMC4wKgBIAVAD",ChIJOUeWfOzLzTERE5BIbQwrxns,"ZUS Coffee - Sunway Gandaria, Bangi","UG-11, 2, Sunway Gandaria, Jalan Pusat Bandar, Seksyen 9 Bandar Baru Bangi, 43650 Bangi, Selangor, Malaysia",012-816 1340,+60 12-816 1340,2.9612955,101.7533353,Monday: 8:00 AM – 9:40 PM; Tuesday: 8:00 AM – 9:40 PM; Wednesday: 8:00 AM – 9:40 PM; Thursday: 8:00 AM – 9:40 PM; Friday: 8:00 AM – 9:40 PM; Saturday: 8:00 AM – 9:40 PM; Sunday: 8:00 AM – 9:40 PM,4,358,http://www.zuscoffee.com/,OPERATIONAL
"ZUS Coffee – Ecohill, Semenyih","C-06-01, Blok C, Pusat Komersial Dataran Ecohill, Jalan Ecohill 1/2, Setia Ecohill 43500 Semenyih, Selangor","https://www.google.com/maps/place/ZUS+Coffee+-+Ecohill,+Semenyih/@2.9252977,101.8524518,17z/data=!3m1!4b1!4m6!3m5!1s0x31cdcf7f0bb15f2f:0xdea3d348c9ed9177!8m2!3d2.9252977!4d101.8550267!16s%2Fg%2F11rcn4y0r9?entry=tts&g_ep=EgoyMDI0MDcxMC4wKgBIAVAD",ChIJL1-xC3_PzTERd5HtyUjTo94,"Zus Coffee - Ecohill, Semenyih","C-06-01, Blok C, Pusat Komersial Dataran Ecohill, Setia Ecohill, Jln Ecohill 1/2, Setia Ecohill, 43500 Semenyih, Selangor, Malaysia",012-816 1340,+60 12-816 1340,2.9252977,101.8550267,Monday: 8:00 AM – 9:40 PM; Tuesday: 8:00 AM – 9:40 PM; Wednesday: 8:00 AM – 9:40 PM; Thursday: 8:00 AM – 9:40 PM; Friday: 8:00 AM – 9:40 PM; Saturday: 8:00 AM – 9:40 PM; Sunday: 8:00 AM – 9:40 PM,4.3,271,https://zuscoffee.com/,OPERATIONAL
"ZUS Coffee – MKH Boulevard, Kajang","Lot G-15, MKH Boulevard Kajang, Jalan Changkat, Bandar Kajang, 43000 Kajang Selangor.","https://www.google.com/maps/place/ZUS+Coffee+-+MKH+Boulevard,+Kajang/@2.9912934,101.7662353,15z/data=!4m7!3m6!1s0x31cdcb084e206a87:0xae9eadfe65e385a2!8m2!3d2.9902145!4d101.7922963!15sChNaVVMgQ29mZmVlIC0ga2FqYW5nWhMiEXp1cyBjb2ZmZWUga2FqYW5nkgEEY2FmZeABAA!16s%2Fg%2F11qpvsp3c_?entry=tts&g_ep=EgoyMDI0MDcxMC4wKgBIAVAD",ChIJh2ogTgjLzTERooXjZf6tnq4,"ZUS Coffee - MKH Boulevard, Kajang","Lot G-15, MKH Boulevard, Jalan Changkat, Bandar Kajang, 43000 Kajang, Selangor, Malaysia",012-816 1340,+60 12-816 1340,2.9902145,101.7922963,Monday: 8:00 AM – 10:40 PM; Tuesday: 8:00 AM – 10:40 PM; Wednesday: 8:00 AM – 10:40 PM; Thursday: 8:00 AM – 10:40 PM; Friday: 8:00 AM – 10:40 PM; Saturday: 8:00 AM – 10:40 PM; Sunday: 8:00 AM – 10:40 PM,4,296,http://www.zuscoffee.com/,OPERATIONAL
ZUS Coffee – The Mines Shopping Mall,"The Mines Shopping Mall, Level 3-21A, Jalan Dulang, Seri Kembangan, 43300 Selangor.","https://www.google.com/maps/place/ZUS+Coffee+-+The+Mines+Shopping+Mall/@3.0283052,101.7165844,17z/data=!3m2!4b1!5s0x31cdcab1f62f3193:0x69ecd62d6c49c928!4m6!3m5!1s0x31cdcbabb48f6149:0x777dd98c18ed4c97!8m2!3d3.0283052!4d101.7191593!16s%2Fg%2F11mvj75_qz?entry=tts&g_ep=EgoyMDI0MDcxMC4wKgBIAVAD",ChIJSWGPtKvLzTERl0ztGIzZfXc,ZUS Coffee - The Mines Shopping Mall,"The Mines Shopping Mall, Level 3-21A, Jalan Dulang Seri Kembangan, Mines Wellness City, 43300 Kuala Lumpur, Selangor, Malaysia",012-816 1340,+60 12-816 1340,3.0283052,101.7191593,Monday: 10:00 AM – 9:40 PM; Tuesday: 10:00 AM – 9:40 PM; Wednesday: 10:00 AM – 9:40 PM; Thursday: 10:00 AM – 9:40 PM; Friday: 10:00 AM – 9:40 PM; Saturday: 10:00 AM – 9:40 PM; Sunday: 10:00 AM – 9:40 PM,4,124,http://www.zuscoffee.com/,OPERATIONAL
"ZUS Coffee – Taman Bendahara, Kuala Selangor","No. 2, Jalan Bendahara 1/2A. Taman Bendahara 45000 Kuala Selangor.","https://www.google.com/maps/place/ZUS+Coffee+-+Taman+Bendahara,+Kuala+Selangor/@3.3205437,101.2659146,17z/data=!3m1!4b1!4m6!3m5!1s0x31ccf50f8937ba4d:0xed4bd73e79dca65f!8m2!3d3.3205437!4d101.2684895!16s%2Fg%2F11pcrnn7_y?entry=tts&g_ep=EgoyMDI0MDcxMC4wKgBIAVAD",ChIJTbo3iQ_1zDERX6bceT7XS-0,ZUS Coffee Taman Bendahara,"2, 2A, Jalan Bendahara 1, Taman Bendahara, 45000 Kuala Selangor, Selangor, Malaysia",012-816 1340,+60 12-816 1340,3.3205437,101.2684895,Monday: 9:00 AM – 9:40 PM; Tuesday: 9:00 AM – 9:40 PM; Wednesday: 9:00 AM – 9:40 PM; Thursday: 9:00 AM – 9:40 PM; Friday: 9:00 AM – 9:40 PM; Saturday: 9:00 AM – 9:40 PM; Sunday: 9:00 AM – 9:40 PM,4.4,320,http://www.zuscoffee.com/,OPERATIONAL
"ZUS Coffee – Fortune Centra, Kepong","G-16, Fortune Centra, 2, Jalan Metro Perdana Timur 6, Taman Usahawan Kepong, 52100 Kuala Lumpur","https://www.google.com/maps/place/ZUS+Coffee+-+Fortune+Centra,+Kepong/@3.2156834,101.6422432,17z/data=!3m1!4b1!4m6!3m5!1s0x31cc479667dadf59:0x13a98e08a816f878!8m2!3d3.2156834!4d101.6448181!16s%2Fg%2F11nn34plk4?entry=tts&g_ep=EgoyMDI0MDcxMC4wKgBIAVAD",ChIJWd_aZ5ZHzDERePgWqAiOqRM,"ZUS Coffee - Fortune Centra, Kepong","G-16, Fortune Centra, 2, Jalan Metro Perdana 6, Taman Usahawan Kepong, 52100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",012-816 1340,+60 12-816 1340,3.2156834,101.6448181,Monday: 7:00 AM – 9:40 PM; Tuesday: 7:00 AM – 9:40 PM; Wednesday: 7:00 AM – 9:40 PM; Thursday: 7:00 AM – 9:40 PM; Friday: 7:00 AM – 9:40 PM; Saturday: 7:00 AM – 9:40 PM; Sunday: 7:00 AM – 9:40 PM,4.2,277,https://zuscoffee.com/,OPERATIONAL
"ZUS Coffee – The Park Sky Residence, Bukit Jalil","22, The Park Sky Residence @ Bukit Jalil City, Persiaran Jalil Utama, Bukit Jalil, 57000 Kuala Lumpur.","https://www.google.com/maps/place/ZUS+Coffee+-+The+Park+Sky+Residence,+Bukit+Jalil/@3.0522692,101.6703862,17z/data=!3m1!4b1!4m6!3m5!1s0x31cc4bb78b2afe53:0xd85886d6a40d7dcb!8m2!3d3.0522692!4d101.6729611!16s%2Fg%2F11lr4ycw1z?entry=tts&g_ep=EgoyMDI0MDcxMC4wKgBIAVAD",ChIJU_4qi7dLzDERy30NpNaGWNg,"ZUS Coffee - The Park Sky Residence, Bukit Jalil","The Park Sky Residence @ Bukit Jalil City, 22, Persiaran Jalil Utama, Bukit Jalil, 57000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",012-816 1340,+60 12-816 1340,3.0522692,101.6729611,Monday: 7:00 AM – 9:40 PM; Tuesday: 7:00 AM – 9:40 PM; Wednesday: 7:00 AM – 9:40 PM; Thursday: 7:00 AM – 9:40 PM; Friday: 7:00 AM – 9:40 PM; Saturday: 7:00 AM – 9:40 PM; Sunday: 7:00 AM – 9:40 PM,3.8,285,https://zuscoffee.com/,OPERATIONAL
